Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,,,,,,
Date,,,,,,,,,,,
2024-01-02,468.5,484.6499938964844,461.8599853515625,483.19000244140625,5049400,,,,,,
2024-01-03,470.260009765625,475.04998779296875,465.7699890136719,467.32000732421875,3443700,,,,,,
2024-01-04,474.6700134277344,480.739990234375,466.5299987792969,472.9800109863281,3636500,,,,,,
2024-01-05,474.05999755859375,479.54998779296875,471.79998779296875,476.5,2612500,,,,,,
2024-01-08,485.0299987792969,485.239990234375,473.6499938964844,473.8900146484375,3675800,,,,,,
2024-01-09,482.0899963378906,485.0899963378906,473.79998779296875,475.5299987792969,3526800,,,,,,
2024-01-10,478.3299865722656,487.0,472.95001220703125,481.6000061035156,4342400,,,,,,
2024-01-11,492.2300109863281,503.4100036621094,483.82000732421875,492.5400085449219,7993300,,,,,,
2024-01-12,492.1600036621094,500.7900085449219,490.6099853515625,500.510009765625,4996600,,,,,,
2024-01-16,481.239990234375,494.1499938964844,478.0199890136719,490.0,4679000,,,,,,
2024-01-17,480.3299865722656,486.2099914550781,475.260009765625,484.5,4894600,,,,,,2.525077176577506
2024-01-18,485.30999755859375,485.7699890136719,478.0199890136719,480.0299987792969,4054400,,,,,,3.2003545869166317
2024-01-19,482.95001220703125,485.6700134277344,476.05999755859375,484.9800109863281,5665600,,,,,,1.7443694661696707
2024-01-22,485.7099914550781,489.79998779296875,479.8999938964844,487.54998779296875,5212300,,,,-42.59928858452117,,2.4574935570353507
2024-01-23,492.19000244140625,498.9599914550781,481.3999938964844,492.0,15506000,,,,-29.808705776284512,64.59083823188027,1.4761981073602382
2024-01-24,544.8699951171875,562.5,537.0700073242188,537.75,26432800,,,,-18.370328913791102,77.23304919868929,13.022464530729483
2024-01-25,562.0,563.4600219726562,548.4600219726562,551.9500122070312,9451900,,,,-1.5928664938025967,78.7753565393825,17.492111257192434
2024-01-26,570.4199829101562,579.6400146484375,558.4299926757812,561.8099975585938,12770600,90.46497181627164,81.20496566559332,,-8.641889143591365,80.9659482321745,15.884844519567466
2024-01-29,575.7899780273438,578.5499877929688,562.6799926757812,571.3499755859375,6905400,95.38554149950687,89.7532931959397,,-3.608619864085368,81.65137552035162,16.992436147381508
2024-01-30,562.8499755859375,570.8800048828125,560.8200073242188,567.3200073242188,6181800,90.67075741600871,92.17375691059574,138.3652019467509,-15.737218744297083,79.29972255040832,16.95827175788458
2024-01-31,564.1099853515625,572.1500244140625,562.0399780273438,562.8499755859375,4857600,88.59193494608724,91.54941128720094,116.90898649640906,-14.878356553355765,82.81883369215252,17.44217540469799
2024-02-01,567.510009765625,572.6599731445312,563.8300170898438,567.02001953125,3174000,85.92114012548036,88.3946108291921,102.80310845114566,-11.621004325905968,82.21583808034369,16.937630096339994
2024-02-02,564.6400146484375,567.7999877929688,562.3699951171875,564.52001953125,4030800,86.37669023948216,86.96325510368325,84.99653095510519,-14.370568402291713,78.41105994597042,16.914794570165025
